,text,label
1125,How many hours giving to drive,2
1126,Do i have to come to the dealership or will the test drive car be driven home? ,2
1127,How is on road performance,2
1128, Does all the paintwork match? Are the wheels and tyres in good condition with no corrosion or cracks?        ,2
1129,Yes. We do take trades whether paid for or not.,0
1130,I am not an automatic driver so here is a link to how to check auto transmission (just make sure your car does not jerk while shifting into modes abruptly)              ,4
1131,AmanKum24332794 Hi Aman we would like to know more about your concern. Kindly DM us your vehicle variant location &amp; contact details &amp; our team will contact you.,3
1132,If your vehicle lets you down we will be there for you. If you are insured with LV= we have put together a short video guide about what to do in the event of a breakdown.,1
1133,Kindly suggest me the way to get it rectify....,1
1134,Figure out what type of car you need and express it to your dealer. The dealership will then be able to find the best car in their lot to suit your needs.,0
1135,Now after the background of this much problem still i belive its the good product to drive but not easy to maintain.,1
1136,Congratulations Yaw on your  Kia  Rio -Door from Beth Daffan at Van Griffith Kia!  NewCar ,0
1137,This is a chance to double check that the mileage quoted matches the car s odometer. Can I see the VIN number the vehicle ownership and your identification? You want to see this information to confirm that the seller is in fact the legal owner and to double check that the registration information matches with the car s VIN number. Check your CARFAX Canada report as well to be sure the VIN and vehicle details in the report match up with the vehicle you see in front of you.,0
1138,He didnt even mind getting his ears washed by myWhippets!!,1
1139,3) Wash the Car,1
1140,Mr. Smith Sure. Wait. Hey bud. Move your car. I was here first!,2
1141,Coolant Fire extinguisher,1
1142,Leave the summer heat behind and plan a family trip this monsoon. The new model has outstanding features like - Comfortable push back seats Individual AC vents Multiple USB charging points  feet  inch roof height Extra luggage space.  GhumoIndiaSaathSaath  TataWinger ,3
1143,This car is defected. I want you guys to take any action against it otherwise it will make a bad impression of tata product to me. ,4
1144,drsuvadip Hi Suvadip the Harrier s Kryotec engine is optimally tuned for performance and fuel economy. Additionally it offers  engine drive modes (City ECO &amp; Sport) to suit the driving conditions.,3
1145,For normal driving many automakers recommend changing the engine oil and filter everymiles or six months whichever comes first. This is sufficient for the majority of motorists. Forseveredriving with frequent very cold starts and short trips dusty conditions or trailer towing the change interval should be shortened to everymiles or three months. (Check your owner s manual for the specific intervals recommended for your vehicle.) ,1
1146,"Convenient Grab Handles have been provided on the outer edge of each seat so that children can maintain their balance in case of jerks or sudden halting. 
 TataSkoolBus ",3
1147,Have a look at the disc ROTOR if it's rusted then the car has been standing still for a long time look at any rough edges or damages to the rotor if so you need to change the pad together on both side will be sort of expensive.        ,4
1148,Does the car come with a warranty? Which systems are covered by the warranty and which systems are not?,0
1149,While driving car doesnt drive seamlessly and there is a huge noticeable pause while accelerating the car.,1
1150,If the flat is one the side of the car away from traffic and you can address it without putting yourself in danger from other vehicles then do so. ,1
1151,The touchscreen display isnt working even when i was closing my car these types of little problems are coming which is absolutly not a goos sign for a new branded car and it gives me the feeling of consumer disatisfaction. ,4
1152,The customer care advised me that this vehicle is under warranty and therefore i need not pay anything for this sudden break down on road.,4
1153,I had just given the car for service on march th  and had paid rs ,4
1154,Worn Brake Pads,4
1155,Evaporative Leaks,4
1156,Manusahni8 Hi Manu we regret the inconvenience caused. Kindly DM us your vehicle variant location &amp; contact details &amp; our team will contact you.,3
1157,This is to bring in your notice that i purchased my tata indigo car,4
1158,B Fine all I will need from you is your Driver's License and Proof of Insurance.,2
1159,FlatDrain Battery,1
1160,Radiator Leaks ,4
1161,What happens if it meets with an accident,2
1162,8. What Other Amenities Does the Vehicle Come With?,0
1163,Checking your tyre s condition is important as uneven wear and tear can mean they are incorrectly aligned.Bulges and cracks mean that you have to change the wheels.,1
1164, Before you get behind the wheel of a used car take a good look all around  recommends Driving.co.uk the Sunday Times  car buying website. ,2
1165,samitricha Alternatively you can share your contact number and location details so that we can have the relevant team get in touch with you at the earliest. (22),3
1166,Reading on .10.2018 when tank was top filled again km,4
1167,Structural parts bent or damaged,0
1168,Simple tasks that can make your car last longer.,1
1169,Press down on the bumper and release. If the shock absorbers are working right the car should only bounce once.,0
1170,Door alignments are not proper which leaves uneven gap at many place.,4
1171,I purchased new tiago car on th of january  in which i found on inspecting the car that it has rusting in many parts of the car. ,4
1172,dineshbhatudup5 Hi Dinesh please allow us some time to get this checked with our team and we will get back to you soon with an update. We value your cooperation in the meantime.,3
1173,Enter for your chance to win a  Honda Civic from hotwheels   sweeps  sweepstakes  car  newcar1,0
1174,2) That Mahindra would provide a taxi for one way drop to our destination OOTY out of which firstkm would be free. ,1
1175,The moment you see you have fuelled with wrong fueldo not start the engine.,1
1176,sellerthis one is innova,0
1177,"""View our wide range of affordable top quality pre-owned cars online. Contact us today for more information on our  ",0
1178,Note battery is fail and replacement process under way still waiting for replacement ,1
1179,Belts missing or inoperable,0
1180,Mismatched paintwork could indicate an accident while if there s major damage or corrosion it could mean the car failed its last MOT so you may not want to take the test drive at all.       ,2
1181,aakash_jaiswal7 Hi Aakash we would like to know more about your concern. Kindly DM us your vehicle location &amp; contact details &amp; our team will contact you.,3
1182,DevRajSaharan Hi Dev we are disappointed to hear this and would like to help you. Kindly provide your car chassis number contact information and dealer details via DM as it will help us to have the relevant team contact you for further assistance.,3
1183,SaurabhMhaske7 Hi Saurabh we are disappointed to know about the experience you have had. Please share your contact information vehicle chassis number and dealer details via DM so that our team can connect with you for quicker assistance.,3
1184,From the day  i am facing lot of issues ,4
1185,Experience the most joyful family trip to Kerala in the comfort of Tata Winger  seater. (12) ,3
1186,2. Low PickUp,4
1187,(Within  km),4
1188,Multiple issues can cause the steering wheel to shake while driving. If it happens right after starting your car and beginning to drive wheel bearings or damaged suspension components are often the source. If it happens at higher speeds it s typically a tirewheel balance issue. Regardless having a professional mechanic inspect the vehicle at your location is the best way to correctly diagnose and resolve this issue.,4
1189,Guptavaibhav12 Hi Vaibhav we would really like to help you with this. Kindly elaborate on your concern and also provide your contact information car model and dealer details via DM so we can have the relevant team contact you for further assistance.,3
1190,ShajahanHR Also the Harrier will be available only with the Kryotec .0L Diesel engine. Please stay tuned to our website and social media handles for further updates.(22),3
1191,Some people prefer to process information on paper rather than on a screen. Researching a vehicle on the Internet will offer more information but with a purchase of this magnitude always research a vehicle in the way that s most comfortable to you. ,2
1192,What is a Price check?,0
1193,kshyamk Hi Shyam apologies for the inconvenience. The upgraded features are available only on the newly produced cars and it won t be technically possible to integrate these features on older models as an after-fitment. (12),3
1194,Nivas1gayath Hi Nivas we always welcome feedback from our well-wishers and we have shared your thought with our team for further consideration. Feel free to share your views and suggestions with us.,3
1195,iammragendra Hi Ragendra we have already taken up Mr. Arun Raghav's concern and our team has offered him the best possible resolution. Do get back to us if you need any further assistance and we d be glad to help.,3
1196,Check braking power as well it differs between cars but brakes should  at least pull the car to a stop quickly and without pulling to one side . You should also check that the car doesn t pull left or right when travelling in a straight line at a constant speed.       ,2
1197,ca06_akg Hi Ashok we are disappointed to hear this and would like to help you. Kindly provide your vehicle model car chassis number and contact information via DM as it will help us to have the relevant team contact you for further assistance. ,3
1198,B All right. Come in on Friday at .,2
1199,Earlier time itself i was feeling trouble on the acceleration.. ,4
1200,Engine of car switch off automatical and refuse to start. ,1
1201,Same problem was happened with all Tiago models in Chitkul. Some one Tata tiago informed me that switch of[censored]r vehicle open Ur car bonet and fuel tank cap and trying to start after minutest this trick worked. ,1
1202,HT (high-tension) leads,1
1203,Thanks Dad for the lessons. They will guide me and take me to the top  HappyFathersDay. Click the link to  DriveWithSOUL this Iconic drive and make your dad proud by reaching the highest peaks of Ladakh with the brotherhood.  ,3
1204,During my Chitkul trip I faced problem with my Tata Tiago xz petrol. ,1
1205,l am worrying about my money and time because my problem of car not resolve by tata workshop.,4
1206,These tiny tears allow transmission fluid to escape causing a leak. If the leak is bad enough to lower the overall fluid levels your transmission will lose efficiency and may eventually fail whether from overheating or internal pressure loss. Leaks can also come from cracks in the transmission pan that collects excess fluid. When that happens you will probably see a big red puddle under your vehicle.,4
1207,Car Seller Hello sir welcome.,0
1208,If you ve got a problem with your battery there s a good chance it ll be down to lots of short journeys or a poor electrical connection. Battery faults are the most common cause of breakdown especially in the winter.,1
1209,LatharRakesh Hi Rakesh we would like to know more about your concern. Kindly DM us your vehicle variant location &amp; contact details &amp; our team will contact you.,3
1210,Any of the serious problems that used cars may have such as,0
1211,Accordingly the vehicle was taken in to tiruchirappalli city and the dealer is ms. Kaveri garage pvt. Ltd. located at  dindigul main road dheeran nagar piratiyur tiruchirappalli -  .,4
1212,I do not know how was my previous complain resolved without providing a solution and justifying the poor mileage of less than  kmlt which the vehicle gives against big claims of high mileage kmlt in town driving....,4
1213,ishaparatkar We are glad to see the  UrbanCarRedefined in your wishlist! Stay tuned to our social media handles for all the latest information about the Altroz. ),3
1214,rajanjil98 Hi Rajnish we are sorry that you have had to face this and would like to help. Please share your contact details car chassis number &amp; dealer information via DM so that we can soon contact you to help improve your experience with Tata Motors.,3
1215,The problem Uneven tyre wear ,4
1216,However it got there water mixing with transmission fluid is bad news. Even a very small amount of water can lead to transmission failure. This is because water directly damages the components of the transmission system wearing away glue and rusting metal.,4
1217,Do I get a better offers?,2
1218,Hope this answer was helpful. If you got further queries please drop a message and let me know in the comments.,1
1219,How many air bags does it have?,2
1220,Steering lock problem still not resolved and i had faced a horrible issue on yesterday as my steering got lock in the highway while driving. Just imagine the risk i was driving with my family. Service center people had serviced two times for the same issue not sure what they did??? But my problem still remains same,4
1221,A The morning would be nice.,2
1222,Completing routine service and maintenance is vital to keeping your car truck or SUV running strong. At times however car issues will arise and every vehicle will display certain warning signs. To reduce the potential for breakdown and expensive repairs we have listed the  most common car problems that tend to pop up.,4
1223,Saurabh61462614 Hi Saurabh we are disappointed to know about the experience you have had. Please share your car model contact information vehicle chassis number and dealer details via DM so that our team can connect with you for quicker assistance.,3
1224,Do you have a license,2
1225,One of the most dangerous problems a car can have brakes naturally wear down over time. That's why it's so important to keep up with their maintenance; the trick is to catch the problem long before true failure. Certain factory defects can make this difficult however as affected brake pads and rotors wear down much more quickly than expected.,4
1226,This doesn t mean you ll use it and I recommend negotiating directly with a manger; it just means you recognize the time they spent helping you out of courtesy       ,2
1227,harshguptatalks Hi Harsh we sincerely apologize for the inconvenience caused. We have shared your concern with our team and they will soon connect with you to assist further.,3
1228,Recognise it It may not be obvious when driving that your car s tyres are unevenly worn but worn tyres can be dangerous due to their reduced grip on the road A quick check will tell you if your tyres are worn unevenly The easiest way is to jack up your car and inspect each tyre individually noting whether there are any bald spots on the inside or outside of the tyre or whether there are any dips and dents in the tyre tread ,4
1229,I complaint at jkr motors kangra hp and they said there's a problem with the fuel pump and it needs to be replaced but they do not have the part because of shortage. ,1
1230,What are some questions I should ask the salesperson about a used car? ,0
1231,Radius rod damaged or missing,0
1232,jay_ambadi Hi Jay we would really like to look into the concern you have raised. Please share your contact information and location details via DM so that we can connect with you for further help.,3
1233,How many of these cars do you sell?,2
1234,A Can I take my test right now?,2
1235,For how long should I take the car out?,2
1236,It takeweeks to fixed problem as per not available l of material received car on[protected] pay bill ofinr with in warranty period. (Invoice pramukh tataipraur[protected],1
1237,Majority of the breakdowns are battery and punctures and some are major car breakdown that includes grear failure or clucth issues.,1
1238,the world also has its share of jerks that will take advantage of another person down on his or her luck.,1
1239,Where do you Source your used cars?   ,4
1240,A That would be great.,2
1241,BDinup Hi Dinup we sincerely apologize for the inconvenience caused. We have shared your concern with our team and they will soon connect with you to assist further.,3
1242,Here s a list of questions you should ask the car s seller before you commit to buying,0
1243,gvbn_balaji Hi thank you for sharing the above details. However we also require your contact number as it will help us to get in touch with you and quickly address your concern.,3
1244,Just last week attending a new Los Angeles-area Cars & Coffee my upper radiator hose exploded as I pulled in. While the steam escaping was impressive and made for quite an entrance I was stranded thirty miles from home. ,1
1245,Is there anything unusual or different about the vehicle I need to know?,2
1246,But it is giving problem from  year. ,4
1247,Get the process started today  ,0
1248,The National Consumer Law Center has a number of publications that have been written for consumers. These include books on Surviving Debt Consumer Rights for Immigrants and Return to Sender a book on how to get rid of a car that turns out to be a lemon (unsatisfactory or defective). These publications can be purchased at ,0
1249,Water Damage,4
1250,Overheating of the engine Cause - Low coolant level coolant leakage or a faulty thermostat (Device that controls the flow of coolant from the radiator to the engine),4
1251,If you re buying a used vehicle your dealer should be able to give you a report on its repair history. If you notice any trends in repairs you should prepare for the costs.,0
1252,Many cars now only have a tyre inflator and sealant kit. If you have a jack make sure that it is in good condition and easily accessible along with any wheel removal tools and locking wheel nut adaptor.,1
1253,petermarwin We are glad to hear this Peter! Keep your love flowing for Tata motors. ),3
1254,Does the car have ABS?,2
1255,ManishAswalman Thank you for helping us with the requested details. We have shared them with our team and they ll soon connect with you to assist further.,3
1256,Other information to get after a new car test drive          ,2
1257,I s s rana owner of s s rana tour & travels has purchased  no. Of  seater winger from ms. Pascos delhi branch. ,4
1258,You can avoid such a problem and ensure that a faulty battery is not one of the reasons why the car won t start ,4
1259,The Buick Enclave Avenir welcomes you into an interior of luxury and refinement.   Shop our inventory online at  ,0
1260,I think Tata motors should seriously look into it.,4
1261,B Actually you are going to have to make an appointment first.,2
1262,If you don t have the option of pulling over stay where you are and do not leave your vehicle. Attempting to cross a road or highway is very dangerous and you ll be safer if you stay in the car.,1
1263,RahulHSC Hello Rahul we have been trying to reach out to the number provided by you but there is no response. Request you to provide alternate contact number so that our team can contact you.,3
1264,If you live in D.C. report any bad conduct to the Office of the Attorney General for the District of Columbia and the Federal Trade Commission. The Attorney General's office can help you understand your rights. The D.C. Attorney General's office has a Consumer Hotline for you to call at (202) -9828. You can also call the FTC at (202) FTC-HELP that is (202) -4357 or go to While the D.C. Attorney General or FTC will not sue for just one person if they think a company may be repeatedly violating the law they may investigate and take legal action.,0
1265, In terms of equipment don t expect executive levels of luxury in a supermini  WhatCar.com says.  Instead compare like with like and standard equipment between competing models to establish the value for money you re getting.       ,2
1266,Are the roof rack components interior organizing nets and other factory equipment all in tact and included?,4
1267,Umairbaig Hi Umair our team tried multiple attempts to contact you on the provided number however they were unable to reach you. Also they have sent an SMS regarding the same. Kindly get in touch with our team on  for resolution of your concern.,3
1268, I understand you re busy the work week is hectic! Let s get you,2
1269,Check that the windshield wipers heater and defroster air conditioner radio and horn all work.,0
1270,If this happens just pull the speaker out and reattach the wires.,4
1271,DON T Try to Fix these Car Problems by Yourself!,1
1272,Signal flag or reflective vest or scarf Windshield-washer fluid and wiping cloth,1
1273,chef_christmas Hi Husain we never want our customers to have such an experience with us. Please share your contact details via DM so that our team can connect with you to assist further. ,3
1274,Driving Officer Look Mr. Smith. Could you do me a favor? When you come back to take the test again plan on coming on Friday.,2
1275,3. Android auto restarting automatically after every few minutes ,4
1276,tangosandeep Feel free to get back to us in case of any other assistance. We would be glad to help you. (22),3
1277,Do I need to make a prior booking before I come for a test drive?,2
1278,srenathmg Hi DM refers to Twitter Direct Messages. However we have received your details via DM and have acknowledge it.,3
1279,dear_consumer Hi we are concerned for the inconvenience you have been facing and suggest you escalate this to the Tata Motors Finance Team as they will be able to better assist you with it. Click here to contact them ,3
1280,(Hr26dl7799) bearing chassis number mat601445fpc14236 in july .,4
1281,Raise your vehicle s hood. If you have a bright handkerchief scarf or light jacket tie it to the antenna or door handle or hold it in place by closing it in a window.,1
1282,check the battery ,4
1283,deepaks24296046                   DM                          (22),3
1284,Do not leave the engine running for extended periods this could put you at risk of carbon monoxide poisoning.,1
1285,I was not ready for this option since we had to pay forway and moreover we have no car for site seeing in OOTY. The hotel I booked was outside the city and a car is an absolute requirement. So I asked them not to make a taxi reservation.,1
1286, We will be deploying about -250 electric vehicles by mid-July. The conditions of the second tender are being re-evaluated and will be released soon. EESL will continue to enable more energy and fuel savings by creating a robust market for e-mobility in India.,0
1287,Is the price of the car worth for it's features?,2
1288,Engine,0
1289,Hope ?? my car engine oil leak will be permanently rectified and i hope it will be safe to drive again....,1
1290,Stop and park the vehicle in a safe place as,1
1291,anujjoc Hi we are disappointed to know about the experience you have had. Please share your contact information vehicle model and dealer details via DM so that our team can connect with you for quicker assistance.,3
1292,5. If your car has a flat tyre do not change it unless it can be done safely ,1
1293,Finally are there any dealer documentary fees or other dealer specific fees that I should know about before I begin my negotiation?           ,4
1294,A That would be a great idea.,2
1295, baramati pune again the technician in showroom has filled the gas after  days again same problem repeated again i have shown the problem to bafna motors latur-maharashtra they also took  hrs to do the work on.,4
1296,Secondly they have charged (Billed) rs  for pick up and drop which is reasonable but while dropping the car the person has taken rs . If v r not satisfied with the service then what is the use in buying tata vehicle. Pathetic service... Really disappointed...,4
1297,3. Dealer says they could not fit alloy wheel rim bands and even if they somehow fit it will get removed soon.,4
1298,The moment i complained for software problem like indicator issue it was resolved but another problem of fuel indicator not showing when oil is less. ,4
1299,Deepans10489489 Hi Deepanshu we are disappointed to hear this and would like to help you. Kindly provide your contact number and location details via DM as it will help us to have the relevant team contact you for further assistance.,3
1300,bhaaratsharmaa Hi Bharat we are glad to hear. Customer service and satisfaction are of the utmost importance to us. We aim at delivering the best of our services to the customers and always strive to make their experience even better.(12),3
1301,B You know I have driven it myself and I agree with you.,2
1302,SaurabhRaje4 That's an amazing click Saurabh! Keep sharing more pictures and videos of your journeys with the Tata Tiago.  ,3
1303,High outside temperatures cause the fuel in your gas tank to expand. ,4
1304,Congratulations to Dell_IN on launching their electric vehicles services in Bangalore and taking the first step towards a greener tomorrow.  ConnectingAspirations,3
1305,KaithwasRitesh Hi Ritesh thank you for helping us with the requested details. We have shared them with our team and they ll soon connect with you to assist further.,3
1306,Alternator faults,1
1307,srenathmg Hi we never want our customers to have such an experience with us. Please share your contact number via DM so that our team can connect with you to assist further.,3
1308,But if you re on a budget your goal should be to find a cost-effective car that won t drain your wallet at the gas pump. Talk to your dealer and express your needs when it comes to gas mileage.,0
1309,harnessing for seat belt is lying open. ,4
1310,rvsunny Hi Ravi we regret the inconvenience caused and will definitely help you with this. Kindly share your contact details and car chassis number via DM as it will help us to have the relevant team connect with you and assist further.,3
1311,Yes always if you want to drive on the road. If you have your own car insurance check with your insurance company to see if you can drive someone else s car. If you don t have insurance a trader or private seller s insurance might cover you   you will need to ask them.       ,2
1312,"The Ultra T.7 effortlessly navigates through narrow and challenging lanes making it a fantastic choice for businesses that require last-mile deliveries.
 DilSeUltra ",3
1313,What if me and my family who were sitting in the same tata tiago xm at the same time of the incident got hit or got injured then who is supposed to be responsible for that? Am i?? No!!! ,4
1314,gvbn_balaji Hi we are disappointed to know about the experience you have had. (12),3
1315,Spark plugs can break or wear out but should not be a problem as long as your car is serviced regularly.,1
1316,Does the car have power steering ?,2
1317,May I have my mechanic inspect the car? If you do not know a mechanic ask the local American Automobile Association (AAA) chapter for a list of mechanics or look for a car repair shop with the AAA sign.,0
1318,How can Tata say Nexon is a safest car.,4
1319,BhishmaNMK Hi Bhishma we are disappointed to know about the experience you have had. Please share your contact details and vehicle chassis number via DM so that our team can connect with you for quicker assistance.,3
1320,Again being proactive about routine servicing provides the solution.,4
1321,Burt Zero down and $219 per month. ,1
1322,2. At night in my car there is producing too much fogg.,4
1323,If you can t remove the vehicle from the travel lane and can t exit contact emergency services turn on your hazard lights and keep your seatbelt on.,1
1324,"""View our wide range of affordable top quality pre-owned cars online. Contact us today for more information on our  ",0
1325,It's nearlyyearsmonths since i bought tata tiago and it has the tendency of breaking down after the travelling certain kilometres. ,1
1326,Kept an average speed of kmh was quite comfortable.Did have some breaks in between for food otherwise drove for about  hours.,0
1327,Driving Officer Okay. Now carefully CAREFULLY turn right here and wait wait WAIT . . .STOP!! You almost hit that pedestrian . How in the world did you pass the written test anyway? [Well . . .]You have to give way to any pedestrians crossing the street. Jeez!,2
1328,Transmission and Drive Shaft,0
1329,If you are already a subscriber then you probably have a sticker or pamphlet with a number to call in case of emergency,1
1330,VijaySi45794910 Hi Vijay thank you for sharing the requested details. We have highlighted your concern with the relevant team and you can rest assured that they will connect with you soon to resolve it at the earliest.,3
1331,If I cause any damage to the car while test driving it do I have to buy the car or just pay the expenses? ,2
1332,The dealer was unable to diagonize the fault throughout the day on .03.2019 and today on .03.2019 called me and told that there is complaint in ecm board which will cost around rs. .00 ,4
1333,directions),2
1334,Adirock09014843 Hi thank you for sharing the above details. However we also require your dealership details as it will help us to get in touch with you and quickly address your concern.,3
1335,Can this car run on CNG,2
1336,Special engines such as diesels and turbocharged engines may need more-frequent oil changes.,1
1337,Take the car to a new car dealership for the same brand of car. For example if you bought a used Ford take it to a dealership that sells and services new Ford cars. Ask the service manager to check whether any safety recalls have been issued for the car and whether the recall work was ever done. To check a car's recall history all the service manager needs to know is the car's year make model and Vehicle Identification Number (VIN).,0
1338,A Yes I would love to take it for a drive.,2
1339,8. Broken Starter Motor,4
1340,The next time you need a troubleshooter for your car problems especially battery related ones call the experts at Exide and let them get to the root of the issue ,4
1341,Do your vehicles carry a Factory Warranty.,0
1342,This is a major cause of roadside callouts.Drivers who use their cars for shortfrequent trips are infact at a higher risk of this problem.,1
1343,GyaneshwariDel Hi this is a fake letter. We are aware of the issue and have duly reported the same.,3
1344,Am check so many times with different - different fuel pump ,4
1345,JensonSamuel5 Hi Jenson we are concerned to know about your experience and want to help you with it. Kindly share your contact number car chassis number and the dealer details via DM as it will help us connect with you for further assistance.,3
1346,And unfortunately the quality of my aero kit fitment is very very poor.,4
1347,vehicle via the passenger side.,1
1348,Is there an anti glare irvm in nano xta?,0
1349,I am totally disheartened by the product quality and after sales service of tata tiago. It would be great if you could provide me assistance to resolve this issue and take the car out of service center.,4
1350,Battery leakage,0
1351,Would a satellite radio or a sunroof be the things that sell you on a particular vehicle?,0
1352,Then i visited again after one month that they had sent me to their service center  v. N naik road fatorda margao. Service center have sent me to ceat limited but ceat limited is saying that the defect is in your vehicle manufacture ,4
1353,The second person mentioned said taking into consideration the shortcomings of E-Verito Mahindra is developing a new electric vehicle that gives more mileage.,0
1354,The information on the pricing of any car is online. ,0
1355,Visible cracks damage or repairs,0
1356,Please do some thing which should help us to solve this problem as soon as possible and it is causing lot of inconvenience for us.,1
1357,ASHISHY02243610 Hi Ashish we understand that our team has connected with you and taken a note of your concern. Rest assured that they will definitely provide an apt resolution for the same. We appreciate your patience in the meantime.,3
1358,"""RT LeicsPoliceRPU This morning sees the arrival of a new car to our fleet!! OT06 a Vauxhall Insignia VXR!! Another tool in our box to ke ""1",0
1359,Here are  things you should keep in mind and make sure you do when you re test-driving a new car from before to during to after.,2
1360,ASHISHY02243610 Thank you for sharing the requisite details Ashish. We have shared them with the relevant team and they will soon contact you for further assistance.,3
1361,6006cb88daab48e Hi Yatindra we are disappointed to know about the experience you have had. Please share your contact details and vehicle chassis number via DM so that our team can connect with you for quicker assistance.,3
1362,  Give the customer their (sales person) name and number,2
1363,What are the key features of the car ,2
1364,"A child s needs are different from an adult s. To meet the unique needs of our young passengers and ensure complete safety our school buses come equipped with special features like Under-seat Bag Racks Bottle Holders Padded Windows and Individual Seat Lap Belts.
 TataSkoolBus ",3
1365,Emission System,4
1366,How much is the waiting period ?,2
1367,Any extra cost to be payed while purchasing the car?   ,2
1368,Exit the vehicle from the side away from traffic.,1
1369,I have driven my car just about km but the bolt underneath the driver'sseat have s broken. How come. I never drive my car at a high speed. About herman i have been asked to pay for further recharge by basudeb and sons. But nothing is mentioned in the contract. My navi map is also not working. ,4
1370, carlease  carleasing  cars  newcar  cardeals  latestcars ,0
1371,Makdaitya Hi Manish as per ARAI the mileage of the Tata Nexon diesel variant is .5kmpl. However the mileage is subject to the driving conditions environment and timely servicing of the vehicle.  (12),3
1372,KaithwasRitesh Hi Ritesh thank you for writing to us. Please share your contact number preferred car model and location details via DM so that we can soon contact you to help improve your Tata Motors experience.,3
1373,Presently i havetocars of tata motors.,1
1374,Are the seats comfortable for long drives?  ,2
1375,Today i reported to arya motor for k service and noise concern. When,4
1376,"""If you are looking to get a new car you may be eligible to receive $100's cash back through our BonusDrive! Allstat  ",0
1377,Get INcredible Performance on every terrain with Tata INTRA India's first compact truck. Get more details here   TataIntra  Indias1stCompactTruck ,3
1378,Makdaitya Hi Manish we are disappointed to hear this and would like to help you. Kindly provide your car chassis number contact information and dealer details via DM as it will help us to have the relevant team contact you for further assistance.,3
1379,Keep the windows and doors locked.,1
1380,Whether environment is clear but the fogg problem is not solved.,4
1381,What is the fuel type?,2
1382,Driving Officer Ah. Forget it. Just keep driving.,2
1383,The problem Problems starting the engine ,4
1384,Leakage including radiator,0
1385,2. Vibrating breaks at high speed ,4
1386,Ask if they can show you any pertinent features beyond the test drive such as operating the trunk doors controls or other noteworthy items they feel make the vehicle stand out against the competition. ,2
1387,B Take a left at the next signal to enter the freeway. Just keep it under the speed limit!,2
1388,"RT jtperformanceIN At JTP we re intent on redefining the meaning of freedom. 
Join the club today! Head to  now! ",3
1389,Improperly functioning water pump,0
1390,According to a senior industry executive these two models have limited range. ,0
1391,i would like you to resolve the concern and repair the damage parts of my tata tiago xm which got damage due to bad quality of your product tata tiago xm.,4
1392,BhagwanThePoet Hi Bhagwan we understand that our on-ground team has connected with you and provided the best possible resolution for your concern. For any further assistance we request you to get in touch with them and they will surely help you with it.,3
1393,AakashNirvan94 Hi Aakash we regret the inconvenience caused. Kindly DM us your vehicle location &amp; contact details &amp; our team will contact you.,3
1394,Diwakar_jpr Hi Diwakar we hope you have a smooth service of your Tata Tigor at the workshop. Do get back to us if you need any further assistance and we d be glad to help you.,3
1395,For how long should I take the car out?,2
1396,If you often have coffee or another beverage while driving bring along your favorite to-go mug to make sure it fits well in the cup holders.,2
1397,Be aware of your surroundings. Carry a flashlight with you if possible especially in nighttime situations.,1
1398,they say they have not checked the oil pump so it is not their fault then what is the use of paying rs it is just like paying money and getting my car damaged.,4
1399,A I have got my Driver's License and Proof of Insurance ready.,2
1400,Car Buyer I will go for Ciaz.,0
1401,Leaving headlight running at night would drain the battery.,1
1402,I had contacted the showroom regarding this issues a,4
1403,Check for rust on the underside of the car check if the subframe (outline of the car) is intact and not dents or deforming is there.           ,4
1404,GautamBellare Hi Gautam we are disappointed to hear this and would like to help you. Kindly provide your car chassis number and contact information via DM as it will help us to have the relevant team contact you for further assistance. ,3
1405,So Why I have to buy a New Car. ,4
1406,Clutch Cables Replacement,1
1407,I want a complete diagnosis from your professional service men to resole my problem... Or otherwise take my car back and pay me...,4
1408,? Close the vehicle s bonnet once help has been,1
1409,"""RT IDI0TSYNCRATIC Alex dies in the sun Rulex_19 accidentally wins $20 brandonkarlis ACTUALLY SHOWS UP Amanda is Forest Gump and Just ""1",0
1410,Had more than half tank still left on reaching destination.Kept speed consistent at  kmph  no issues.,0
1411,What are my legal rights when I buy a used car?,0
1412,iamaggarwaladi Hi Aditya we would really like to know what went wrong. Please elaborate on your concern so that we can better assist you with it.,3
1413,Notelocal workshop person are very helpful they do their level best to rectify and solved this problem. But now problem is out of their control ,1
1414,You can prepare minimize stress and maintain calm by keeping the following guidelines in mind and being ready for breakdowns before they happen.,1
1415,Revert back in positive way and as early as possible. If you need supportive documents let me know i will provide you.service center. ,1
1416,Tata Motors   tata zest brake hub & drum rusted,4
1417,Do not you want my business? Are you trying to rip me off? I do not understand how you guys think you can overcharge people for cars. ,0
1418,"Breathtaking in ways unimaginable Spiti and Ladakh are the playgrounds of true adventurers. Join SOUL Iconic Ladakh Drive before the registrations end on th June. Book now 

 DriveWithSOUL  ReclaimYourLife  AboveAll  HexaExperience ",3
1419,1. Is it a case of just jumping in the car and heading down the road?      ,2
1420,Now this is to bring in your notice that i was travelling to local market mayur vihar phase-3 new delhi on  march  around  am while travelling on the road suddenly front left side tyre got burst and ,4
1421,Thank you f  ,0
1422,aarsh316 Hi Arshad we never want our customers to have such an experience with us. Please share your vehicle model contact details and car chassis number via DM so that our team can connect with you to assist further.,3
1423,White exhaust smoke Cause - Coolant or Engine oil is leaking into the combustion chamber due to a faulty gasket ,4
